lng,lat,count
110.50,34.50,517.00
110.50,35.50,864.00
110.50,36.50,115.00
110.50,37.50,239.00
110.50,38.50,123.00
110.50,39.50,178.00
110.50,40.50,234.00
110.50,41.50,97.00
110.50,42.50,17.00
110.50,43.50,26.00
110.50,44.50,93.00
110.50,45.50,17.00
110.50,46.50,77.00
110.50,47.50,47.00
110.50,48.50,18.00
110.50,49.50,16.00
110.50,50.50,49.00
110.50,51.50,203.00
110.50,52.50,51.00
110.50,53.50,46.00
110.50,54.50,80.00
110.50,55.50,29.00
110.50,56.50,16.00
110.50,58.50,12.00
110.50,59.50,81.00
110.50,60.50,3.00
110.50,66.50,3.00
110.50,71.50,2.00
110.50,75.50,26.00
110.50,76.50,2.00
111.50,-66.50,7.00
111.50,-49.50,25.00
111.50,-35.50,25.00
111.50,-8.50,1669.00
111.50,-7.50,6045.00
111.50,-6.50,1535.00
111.50,-4.50,2.00
111.50,-3.50,5.00
111.50,-2.50,286.00
111.50,-1.50,17.00
111.50,-0.50,144.00
111.50,0.50,172.00
111.50,1.50,313.00
111.50,2.50,716.00
111.50,5.50,2.00
111.50,7.50,25.00
111.50,8.50,33.00
111.50,11.50,196.00
111.50,15.50,2.00
111.50,16.50,38.00
111.50,19.50,29.00
111.50,20.50,2.00
111.50,21.50,1816.00
111.50,22.50,1316.00
111.50,23.50,1139.00
111.50,24.50,439.00
111.50,25.50,515.00
111.50,26.50,1122.00
111.50,27.50,2194.00
111.50,28.50,410.00
111.50,29.50,1659.00
111.50,30.50,2961.00
111.50,31.50,278.00
111.50,32.50,380.00
111.50,33.50,601.00
111.50,34.50,678.00
111.50,35.50,904.00
111.50,36.50,767.00
111.50,37.50,689.00
111.50,38.50,113.00
111.50,39.50,206.00
111.50,40.50,3811.00
111.50,41.50,137.00
111.50,42.50,14.00
111.50,43.50,277.00
111.50,44.50,13.00
111.50,45.50,6.00
111.50,46.50,35.00
111.50,47.50,135.00
111.50,48.50,10.00
111.50,49.50,68.00
111.50,50.50,15.00
111.50,51.50,91.00
111.50,52.50,110.00
111.50,53.50,10.00
111.50,54.50,29.00
111.50,55.50,5.00
111.50,56.50,116.00
111.50,57.50,7.00
111.50,58.50,8.00
111.50,59.50,119.00
111.50,60.50,61.00
111.50,62.50,2.00
111.50,65.50,182.00
111.50,66.50,14.00
111.50,69.50,25.00
111.50,73.50,3.00
111.50,74.50,7.00
112.50,-66.50,7.00
112.50,-55.50,25.00
112.50,-44.50,25.00
112.50,-33.50,5.00
112.50,-31.50,5.00
112.50,-29.50,9.00
112.50,-27.50,2.00
112.50,-26.50,12.00
112.50,-25.50,2.00
112.50,-24.50,10.00
112.50,-22.50,9.00
112.50,-8.50,2824.00
112.50,-7.50,25572.00
112.50,-6.50,696.00
112.50,-5.50,96.00
112.50,-3.50,6.00
112.50,-2.50,378.00
112.50,-1.50,23.00
112.50,-0.50,12.00
112.50,0.50,80.00
112.50,1.50,25.00
112.50,2.50,365.00
112.50,3.50,19.00
112.50,4.50,11.00
112.50,5.50,2.00
112.50,9.50,10.00
112.50,10.50,15.00
112.50,11.50,25.00
112.50,12.50,5.00
112.50,14.50,5.00
112.50,15.50,7.00
112.50,16.50,21.00
112.50,18.50,2.00
112.50,21.50,476.00
112.50,22.50,3635.00
112.50,23.50,4534.00
112.50,24.50,858.00
112.50,25.50,639.00
112.50,26.50,2309.00
112.50,27.50,2148.00
112.50,28.50,17683.00
112.50,29.50,492.00
112.50,30.50,2098.00
112.50,31.50,1177.00
112.50,32.50,3287.00
112.50,33.50,1933.00
112.50,34.50,5026.00
112.50,35.50,1523.00
112.50,36.50,189.00
112.50,37.50,11058.00
112.50,38.50,499.00
112.50,39.50,417.00
112.50,40.50,65.00
112.50,41.50,88.00
112.50,42.50,52.00
112.50,43.50,25.00
112.50,44.50,23.00
112.50,45.50,17.00
112.50,46.50,29.00
112.50,47.50,48.00
112.50,48.50,112.00
112.50,49.50,98.00
112.50,50.50,15.00
112.50,51.50,179.00
112.50,52.50,50.00
112.50,53.50,71.00
112.50,54.50,19.00
112.50,56.50,8.00
112.50,57.50,7.00
112.50,58.50,53.00
112.50,59.50,226.00
112.50,60.50,86.00
112.50,61.50,21.00
112.50,63.50,35.00
112.50,64.50,2.00
112.50,66.50,123.00
112.50,68.50,54.00
112.50,69.50,25.00
112.50,70.50,5.00
112.50,74.50,3.00
113.50,-73.50,25.00
113.50,-38.50,25.00
113.50,-36.50,4.00
113.50,-31.50,25.00
113.50,-28.50,309.00
113.50,-26.50,17.00
113.50,-25.50,68.00
113.50,-24.50,113.00
113.50,-23.50,38.00
113.50,-22.50,37.00
113.50,-21.50,19.00
113.50,-20.50,2.00
113.50,-17.50,3.00
113.50,-11.50,25.00
113.50,-8.50,1752.00
113.50,-7.50,2180.00
113.50,-6.50,350.00
113.50,-3.50,14.00
113.50,-2.50,630.00
113.50,-1.50,63.00
113.50,-0.50,250.00
113.50,0.50,17.00
113.50,1.50,10.00
113.50,2.50,39.00
113.50,3.50,778.00
113.50,4.50,574.00
113.50,5.50,3.00
113.50,14.50,5.00
113.50,15.50,3.00
113.50,16.50,8.00
113.50,17.50,9.00
113.50,18.50,3.00
113.50,19.50,6.00
113.50,20.50,9.00
113.50,21.50,70.00
113.50,22.50,86461.00
113.50,23.50,107489.00
113.50,24.50,1517.00
113.50,25.50,1110.00
113.50,26.50,292.00
113.50,27.50,2954.00
113.50,28.50,8414.00
113.50,29.50,1561.00
113.50,30.50,1801.00
113.50,31.50,1125.00
113.50,32.50,604.00
113.50,33.50,2531.00
113.50,34.50,40824.00
113.50,35.50,3220.00
113.50,36.50,1111.00
113.50,37.50,486.00
113.50,38.50,500.00
113.50,39.50,858.00
113.50,40.50,1565.00
113.50,41.50,312.00
113.50,42.50,13.00
113.50,43.50,13.00
113.50,44.50,12.00
113.50,45.50,46.00
113.50,46.50,175.00
113.50,47.50,71.00
113.50,48.50,146.00
113.50,49.50,76.00
113.50,50.50,173.00
113.50,51.50,599.00
113.50,52.50,2933.00
113.50,53.50,101.00
113.50,54.50,107.00
113.50,55.50,26.00
113.50,56.50,22.00
113.50,58.50,18.00
113.50,59.50,3.00
113.50,60.50,36.00
113.50,61.50,33.00
113.50,62.50,500.00
113.50,63.50,64.00
113.50,66.50,7.00
113.50,68.50,2.00
113.50,70.50,32.00
113.50,72.50,8.00
114.50,-84.50,2.00
114.50,-70.50,25.00
114.50,-47.50,25.00
114.50,-38.50,5.00
114.50,-35.50,13.00
114.50,-34.50,11.00
114.50,-33.50,78.00
114.50,-32.50,3.00
114.50,-31.50,13.00
114.50,-30.50,19.00
114.50,-29.50,136.00
114.50,-28.50,1387.00
114.50,-27.50,144.00
114.50,-26.50,37.00
114.50,-25.50,12.00
114.50,-24.50,42.00
114.50,-23.50,11.00
114.50,-22.50,52.00
114.50,-21.50,138.00
114.50,-20.50,5.00
114.50,-18.50,3.00
114.50,-9.50,2.00
114.50,-8.50,1601.00
114.50,-7.50,318.00
114.50,-6.50,13.00
114.50,-5.50,2.00
114.50,-4.50,12.00
114.50,-3.50,3392.00
114.50,-2.50,202.00
114.50,-1.50,107.00
114.50,-0.50,267.00
114.50,0.50,22.00
114.50,1.50,30.00
114.50,2.50,9.00
114.50,3.50,34.00
114.50,4.50,3969.00
114.50,5.50,43.00
114.50,10.50,13.00
114.50,11.50,34.00
114.50,15.50,6.00
114.50,16.50,2.00
114.50,17.50,25.00
114.50,21.50,1548.00
114.50,22.50,175393.00
114.50,23.50,7522.00
114.50,24.50,587.00
114.50,25.50,2425.00
114.50,26.50,303.00
114.50,27.50,2502.00
114.50,28.50,506.00
114.50,29.50,1040.00
114.50,30.50,40043.00
114.50,31.50,539.00
114.50,32.50,2072.00
114.50,33.50,2945.00
114.50,34.50,2128.00
114.50,35.50,1511.00
114.50,36.50,4045.00
114.50,37.50,2981.00
114.50,38.50,9707.00
114.50,39.50,380.00
114.50,40.50,865.00
114.50,41.50,135.00
114.50,42.50,38.00
114.50,43.50,26.00
114.50,44.50,25.00
114.50,45.50,40.00
114.50,46.50,41.00
114.50,47.50,161.00
114.50,48.50,146.00
114.50,49.50,38.00
114.50,50.50,100.00
114.50,51.50,401.00
114.50,52.50,29.00
114.50,53.50,12.00
114.50,54.50,5.00
114.50,55.50,20.00
114.50,56.50,130.00
114.50,57.50,264.00
114.50,58.50,68.00
114.50,59.50,8.00
114.50,60.50,306.00
114.50,61.50,17.00
114.50,62.50,125.00
114.50,64.50,5.00
114.50,66.50,15.00
114.50,69.50,2.00
114.50,71.50,45.00
114.50,72.50,7.00
115.50,-43.50,25.00
115.50,-41.50,2.00
115.50,-37.50,2.00
115.50,-34.50,241.00
115.50,-33.50,4122.00
115.50,-32.50,32652.00
115.50,-31.50,59624.00
115.50,-30.50,303.00
115.50,-29.50,219.00
115.50,-28.50,102.00
115.50,-27.50,4.00
115.50,-26.50,10.00
115.50,-25.50,13.00
115.50,-24.50,3.00
115.50,-22.50,8.00
115.50,-21.50,85.00
115.50,-20.50,33.00
115.50,-19.50,35.00
115.50,-18.50,736.00
115.50,-11.50,25.00
115.50,-9.50,7.00
115.50,-8.50,14061.00
115.50,-7.50,21.00
115.50,-6.50,53.00
115.50,-5.50,25.00
115.50,-4.50,15.00
115.50,-3.50,624.00
115.50,-2.50,984.00
115.50,-1.50,197.00
115.50,-0.50,229.00
115.50,0.50,58.00
115.50,1.50,16.00
115.50,2.50,13.00
115.50,3.50,73.00
115.50,4.50,335.00
115.50,5.50,1005.00
115.50,6.50,15.00
115.50,8.50,8.00
115.50,9.50,9.00
115.50,10.50,2.00
115.50,15.50,26.00
115.50,17.50,5.00
115.50,20.50,5.00
115.50,21.50,25.00
115.50,22.50,1521.00
115.50,23.50,940.00
115.50,24.50,809.00
115.50,25.50,483.00
115.50,26.50,372.00
115.50,27.50,470.00
115.50,28.50,7926.00
115.50,29.50,1497.00
115.50,30.50,1258.00
115.50,31.50,737.00
115.50,32.50,1898.00
115.50,33.50,1736.00
115.50,34.50,1545.00
115.50,35.50,2059.00
115.50,36.50,1598.00
115.50,37.50,2133.00
115.50,38.50,3341.00
115.50,39.50,1816.00
115.50,40.50,994.00
115.50,41.50,201.00
115.50,42.50,70.00
115.50,43.50,15.00
115.50,44.50,3.00
115.50,45.50,34.00
115.50,46.50,2.00
115.50,47.50,19.00
115.50,48.50,79.00
115.50,49.50,24.00
115.50,50.50,196.00
115.50,51.50,340.00
115.50,52.50,171.00
115.50,53.50,24.00
115.50,54.50,15.00
115.50,55.50,10.00
115.50,56.50,41.00
115.50,57.50,9.00
115.50,58.50,143.00
115.50,60.50,64.00
115.50,61.50,4.00
115.50,62.50,12.00
115.50,63.50,2.00
115.50,70.50,3.00
116.50,-77.50,25.00
116.50,-40.50,2.00
116.50,-39.50,2.00
116.50,-35.50,48.00
116.50,-34.50,310.00
116.50,-33.50,451.00
116.50,-32.50,2701.00
116.50,-31.50,5690.00
116.50,-30.50,157.00
116.50,-29.50,103.00
116.50,-28.50,28.00
116.50,-27.50,16.00
116.50,-26.50,31.00
116.50,-25.50,3.00
116.50,-24.50,35.00
116.50,-23.50,2.00
116.50,-22.50,45.00
116.50,-21.50,23.00
116.50,-20.50,461.00
116.50,-19.50,20.00
116.50,-17.50,6.00
116.50,-16.50,26.00
116.50,-10.50,2.00
116.50,-9.50,2.00
116.50,-8.50,3155.00
116.50,-7.50,17.00
116.50,-4.50,9.00
116.50,-3.50,289.00
116.50,-2.50,47.00
116.50,-1.50,2588.00
116.50,-0.50,284.00
116.50,0.50,160.00
116.50,1.50,15.00
116.50,2.50,8.00
116.50,3.50,46.00
116.50,4.50,145.00
116.50,5.50,2683.00
116.50,6.50,1560.00
116.50,7.50,3.00
116.50,8.50,2.00
116.50,16.50,4.00
116.50,17.50,26.00
116.50,18.50,5.00
116.50,20.50,15.00
116.50,21.50,5.00
116.50,22.50,152.00
116.50,23.50,12257.00
116.50,24.50,1265.00
116.50,25.50,1758.00
116.50,26.50,379.00
116.50,27.50,1105.00
116.50,28.50,1618.00
116.50,29.50,718.00
116.50,30.50,733.00
116.50,31.50,1561.00
116.50,32.50,784.00
116.50,33.50,1945.00
116.50,34.50,1081.00
116.50,35.50,4594.00
116.50,36.50,6677.00
116.50,37.50,1491.00
116.50,38.50,2527.00
116.50,39.50,218246.00
116.50,40.50,34759.00
116.50,41.50,291.00
116.50,42.50,202.00
116.50,43.50,334.00
116.50,44.50,16.00
116.50,45.50,27.00
116.50,46.50,5.00
116.50,47.50,40.00
116.50,48.50,21.00
116.50,49.50,25.00
116.50,50.50,356.00
116.50,51.50,480.00
116.50,52.50,217.00
116.50,53.50,16.00
116.50,54.50,3.00
116.50,55.50,3.00
116.50,56.50,37.00
116.50,58.50,25.00
116.50,59.50,34.00
116.50,60.50,14.00
116.50,61.50,5.00
116.50,62.50,72.00
116.50,63.50,16.00
116.50,64.50,5.00
116.50,67.50,3.00
117.50,-70.50,2.00
117.50,-69.50,2.00
117.50,-59.50,25.00
117.50,-49.50,25.00
117.50,-39.50,2.00
117.50,-36.50,26.00
117.50,-35.50,653.00
117.50,-34.50,984.00
117.50,-33.50,306.00
117.50,-32.50,323.00
117.50,-31.50,258.00
117.50,-30.50,96.00
117.50,-29.50,38.00
117.50,-28.50,43.00
117.50,-27.50,44.00
117.50,-26.50,14.00
117.50,-23.50,38.00
117.50,-22.50,164.00
117.50,-21.50,2.00
117.50,-20.50,174.00
117.50,-13.50,3.00
117.50,-9.50,2.00
117.50,-8.50,298.00
117.50,-7.50,4.00
117.50,-3.50,2.00
117.50,-2.50,247.00
117.50,-1.50,34.00
117.50,-0.50,2596.00
117.50,0.50,698.00
117.50,1.50,93.00
117.50,2.50,501.00
117.50,3.50,459.00
117.50,4.50,753.00
117.50,5.50,302.00
117.50,6.50,59.00
117.50,7.50,18.00
117.50,8.50,70.00
117.50,9.50,20.00
117.50,17.50,14.00
117.50,19.50,5.00
117.50,21.50,2.00
117.50,23.50,720.00
117.50,24.50,4190.00
117.50,25.50,1768.00
117.50,26.50,1190.00
117.50,27.50,446.00
117.50,28.50,1982.00
117.50,29.50,1338.00
117.50,30.50,2144.00
117.50,31.50,19153.00
117.50,32.50,3600.00
117.50,33.50,771.00
117.50,34.50,6263.00
117.50,35.50,2121.00
117.50,36.50,17956.00
117.50,37.50,987.00
117.50,38.50,2457.00
117.50,39.50,24255.00
117.50,40.50,1621.00
117.50,41.50,190.00
117.50,42.50,105.00
117.50,43.50,12.00
117.50,44.50,41.00
117.50,45.50,26.00
117.50,46.50,3.00
117.50,47.50,27.00
117.50,48.50,14.00
117.50,49.50,292.00
117.50,50.50,159.00
117.50,51.50,160.00
117.50,52.50,397.00
117.50,53.50,38.00
117.50,54.50,4.00
117.50,55.50,3.00
117.50,56.50,8.00
117.50,58.50,12.00
117.50,59.50,8.00
117.50,60.50,13.00
117.50,61.50,16.00
117.50,62.50,173.00
117.50,63.50,39.00
117.50,64.50,2.00
117.50,65.50,17.00
117.50,66.50,9.00
117.50,74.50,25.00
117.50,87.50,2.00
118.50,-84.50,2.00
118.50,-54.50,25.00
118.50,-52.50,25.00
118.50,-35.50,5.00
118.50,-34.50,162.00
118.50,-33.50,222.00
118.50,-32.50,181.00
118.50,-31.50,235.00
118.50,-30.50,99.00
118.50,-29.50,2.00
118.50,-28.50,12.00
118.50,-27.50,9.00
118.50,-26.50,58.00
118.50,-25.50,41.00
118.50,-24.50,4.00
118.50,-23.50,2.00
118.50,-22.50,71.00
118.50,-21.50,48.00
118.50,-20.50,144.00
118.50,-17.50,33.00
118.50,-9.50,9.00
118.50,-8.50,439.00
118.50,-7.50,6.00
118.50,-4.50,2.00
118.50,-3.50,91.00
118.50,-2.50,145.00
118.50,-1.50,3.00
118.50,-0.50,4.00
118.50,0.50,24.00
118.50,1.50,15.00
118.50,2.50,7.00
118.50,3.50,4.00
118.50,4.50,415.00
118.50,5.50,963.00
118.50,6.50,23.00
118.50,7.50,5.00
118.50,8.50,6.00
118.50,9.50,670.00
118.50,10.50,44.00
118.50,14.50,6.00
118.50,17.50,3.00
118.50,20.50,13.00
118.50,21.50,5.00
118.50,23.50,3.00
118.50,24.50,27929.00
118.50,25.50,3283.00
118.50,26.50,1398.00
118.50,27.50,636.00
118.50,28.50,1856.00
118.50,29.50,1349.00
118.50,30.50,2540.00
118.50,31.50,14110.00
118.50,32.50,36561.00
118.50,33.50,2168.00
118.50,34.50,2370.00
118.50,35.50,6214.00
118.50,36.50,3869.00
118.50,37.50,2754.00
118.50,38.50,47.00
118.50,39.50,4332.00
118.50,40.50,412.00
118.50,41.50,149.00
118.50,42.50,722.00
118.50,43.50,114.00
118.50,44.50,18.00
118.50,45.50,34.00
118.50,47.50,15.00
118.50,48.50,9.00
118.50,49.50,19.00
118.50,50.50,520.00
118.50,51.50,183.00
118.50,52.50,97.00
118.50,53.50,84.00
118.50,54.50,8.00
118.50,55.50,27.00
118.50,56.50,169.00
118.50,57.50,135.00
118.50,58.50,3.00
118.50,59.50,11.00
118.50,60.50,12.00
118.50,61.50,2.00
118.50,62.50,10.00
118.50,63.50,209.00
118.50,64.50,9.00
118.50,65.50,5.00
118.50,68.50,7.00
118.50,73.50,2.00
119.50,-79.50,2.00
119.50,-35.50,11.00
119.50,-34.50,45.00
119.50,-33.50,162.00
119.50,-32.50,30.00
119.50,-31.50,162.00
119.50,-30.50,42.00
119.50,-29.50,23.00
119.50,-28.50,12.00
119.50,-27.50,7.00
119.50,-26.50,17.00
119.50,-25.50,10.00
119.50,-24.50,25.00
119.50,-23.50,166.00
119.50,-22.50,93.00
119.50,-21.50,80.00
119.50,-20.50,32.00
119.50,-19.50,16.00
119.50,-17.50,5.00
119.50,-9.50,445.00
119.50,-8.50,156.00
119.50,-7.50,4.00
119.50,-5.50,4962.00
119.50,-4.50,668.00
119.50,-3.50,1069.00
119.50,-2.50,225.00
119.50,-1.50,91.00
119.50,-0.50,686.00
119.50,0.50,32.00
119.50,4.50,29.00
119.50,5.50,71.00
119.50,8.50,7.00
119.50,9.50,5.00
119.50,10.50,186.00
119.50,11.50,292.00
119.50,12.50,60.00
119.50,13.50,7.00
119.50,14.50,19.00
119.50,15.50,369.00
119.50,16.50,242.00
119.50,18.50,7.00
119.50,19.50,2.00
119.50,22.50,19.00
119.50,23.50,476.00
119.50,24.50,21.00
119.50,25.50,9640.00
119.50,26.50,18338.00
119.50,27.50,966.00
119.50,28.50,2346.00
119.50,29.50,5157.00
119.50,30.50,9598.00
119.50,31.50,12918.00
119.50,32.50,10957.00
119.50,33.50,3599.00
119.50,34.50,2858.00
119.50,35.50,2600.00
119.50,36.50,6083.00
119.50,37.50,365.00
119.50,38.50,27.00
119.50,39.50,2089.00
119.50,40.50,275.00
119.50,41.50,347.00
119.50,42.50,257.00
119.50,43.50,97.00
119.50,44.50,3.00
119.50,45.50,47.00
119.50,46.50,6.00
119.50,47.50,51.00
119.50,48.50,20.00
119.50,49.50,389.00
119.50,50.50,138.00
119.50,51.50,160.00
119.50,52.50,86.00
119.50,53.50,266.00
119.50,54.50,22.00
119.50,56.50,12.00
119.50,57.50,18.00
119.50,58.50,26.00
119.50,59.50,12.00
119.50,60.50,80.00
119.50,61.50,9.00
119.50,62.50,2.00
119.50,63.50,79.00
119.50,64.50,18.00
119.50,65.50,6.00
119.50,69.50,4.00
119.50,72.50,5.00
120.50,-55.50,25.00
120.50,-34.50,9.00
120.50,-33.50,188.00
120.50,-31.50,25.00
120.50,-30.50,48.00
120.50,-29.50,18.00
120.50,-28.50,12.00
120.50,-27.50,17.00
120.50,-26.50,27.00
120.50,-24.50,3.00
120.50,-23.50,17.00
120.50,-22.50,22.00
120.50,-21.50,117.00
120.50,-20.50,10.00
120.50,-19.50,9.00
120.50,-11.50,25.00
120.50,-10.50,59.00
120.50,-9.50,198.00
120.50,-8.50,448.00
120.50,-7.50,13.00
120.50,-6.50,29.00
120.50,-5.50,374.00
120.50,-4.50,674.00
120.50,-3.50,469.00
120.50,-2.50,281.00
120.50,-1.50,84.00
120.50,-0.50,61.00
120.50,0.50,164.00
120.50,1.50,61.00
120.50,2.50,2.00
120.50,4.50,8.00
120.50,5.50,275.00
120.50,6.50,115.00
120.50,8.50,2.00
120.50,10.50,51.00
120.50,11.50,112.00
120.50,12.50,154.00
120.50,13.50,938.00
120.50,14.50,28959.00
120.50,15.50,10584.00
120.50,16.50,4432.00
120.50,17.50,1129.00
120.50,18.50,988.00
120.50,19.50,8.00
120.50,20.50,4.00
120.50,21.50,214.00
120.50,22.50,35138.00
120.50,23.50,24541.00
120.50,24.50,50092.00
120.50,25.50,11.00
120.50,26.50,293.00
120.50,27.50,10145.00
120.50,28.50,6415.00
120.50,29.50,8656.00
120.50,30.50,89073.00
120.50,31.50,58388.00
120.50,32.50,7019.00
120.50,33.50,4659.00
120.50,34.50,181.00
120.50,35.50,2393.00
120.50,36.50,18021.00
120.50,37.50,1152.00
120.50,38.50,84.00
120.50,40.50,965.00
120.50,41.50,377.00
120.50,42.50,41.00
120.50,43.50,43.00
120.50,44.50,72.00
120.50,45.50,29.00
120.50,46.50,39.00
120.50,47.50,75.00
120.50,48.50,6.00
120.50,49.50,74.00
120.50,50.50,26.00
120.50,51.50,51.00
120.50,52.50,14.00
120.50,53.50,53.00
120.50,54.50,4.00
120.50,55.50,7.00
120.50,56.50,5.00
120.50,57.50,22.00
120.50,60.50,249.00
120.50,62.50,3.00
120.50,63.50,109.00
120.50,64.50,35.00
120.50,65.50,25.00
120.50,66.50,2.00
120.50,70.50,6.00
120.50,83.50,25.00
121.50,-36.50,2.00
121.50,-35.50,9.00
121.50,-34.50,4.00
121.50,-33.50,414.00
121.50,-32.50,78.00
121.50,-31.50,137.00
121.50,-30.50,701.00
121.50,-29.50,49.00
121.50,-28.50,81.00
121.50,-27.50,6.00
121.50,-26.50,13.00
121.50,-25.50,35.00
121.50,-24.50,9.00
121.50,-23.50,2.00
121.50,-22.50,9.00
121.50,-20.50,9.00
121.50,-19.50,14.00
121.50,-18.50,28.00
121.50,-17.50,7.00
121.50,-15.50,5.00
121.50,-13.50,5.00
121.50,-10.50,104.00
121.50,-9.50,4.00
121.50,-8.50,358.00
121.50,-7.50,7.00
121.50,-6.50,2.00
121.50,-5.50,5.00
121.50,-4.50,153.00
121.50,-3.50,55.00
121.50,-2.50,334.00
121.50,-1.50,116.00
121.50,-0.50,44.00
121.50,0.50,110.00
121.50,1.50,30.00
121.50,5.50,193.00
121.50,6.50,328.00
121.50,7.50,12.00
121.50,9.50,4.00
121.50,10.50,229.00
121.50,11.50,413.00
121.50,12.50,343.00
121.50,13.50,3743.00
121.50,14.50,58906.00
121.50,15.50,813.00
121.50,16.50,2312.00
121.50,17.50,1875.00
121.50,18.50,826.00
121.50,19.50,20.00
121.50,20.50,140.00
121.50,21.50,4.00
121.50,22.50,888.00
121.50,23.50,1795.00
121.50,24.50,55529.00
121.50,25.50,123831.00
121.50,26.50,7.00
121.50,27.50,113.00
121.50,28.50,44224.00
121.50,29.50,19778.00
121.50,30.50,10146.00
121.50,31.50,159775.00
121.50,32.50,1036.00
121.50,33.50,5.00
121.50,34.50,2.00
121.50,36.50,422.00
121.50,37.50,4368.00
121.50,38.50,9458.00
121.50,39.50,2004.00
121.50,40.50,41.00
121.50,41.50,803.00
121.50,42.50,316.00
121.50,43.50,71.00
121.50,44.50,47.00
121.50,45.50,57.00
121.50,46.50,27.00
121.50,47.50,47.00
121.50,48.50,16.00
121.50,49.50,26.00
121.50,50.50,38.00
121.50,51.50,5.00
121.50,53.50,71.00
121.50,54.50,30.00
121.50,56.50,34.00
121.50,57.50,6.00
121.50,59.50,10.00
121.50,60.50,15.00
121.50,61.50,25.00
121.50,62.50,28.00
121.50,63.50,133.00
121.50,64.50,10.00
121.50,65.50,10.00
121.50,66.50,2.00
121.50,69.50,5.00
121.50,70.50,2.00
121.50,71.50,4.00
121.50,72.50,54.00
121.50,73.50,13.00
122.50,-88.50,21.00
122.50,-83.50,26.00
122.50,-78.50,25.00
122.50,-76.50,25.00
122.50,-34.50,8.00
122.50,-33.50,110.00
122.50,-32.50,3.00
122.50,-31.50,14.00
122.50,-30.50,19.00
122.50,-29.50,25.00
122.50,-28.50,46.00
122.50,-27.50,5.00
122.50,-25.50,2.00
122.50,-22.50,2.00
122.50,-21.50,17.00
122.50,-19.50,2.00
122.50,-18.50,28.00
122.50,-17.50,410.00
122.50,-16.50,30.00
122.50,-11.50,2.00
122.50,-10.50,41.00
122.50,-9.50,5.00
122.50,-8.50,221.00
122.50,-7.50,6.00
122.50,-6.50,2.00
122.50,-5.50,282.00
122.50,-4.50,467.00
122.50,-3.50,667.00
122.50,-2.50,354.00
122.50,-1.50,69.00
122.50,-0.50,133.00
122.50,0.50,294.00
122.50,1.50,7.00
122.50,2.50,2.00
122.50,5.50,3.00
122.50,6.50,1044.00
122.50,7.50,255.00
122.50,8.50,45.00
122.50,9.50,407.00
122.50,10.50,4819.00
122.50,11.50,1833.00
122.50,12.50,462.00
122.50,13.50,683.00
122.50,14.50,449.00
122.50,15.50,5.00
122.50,16.50,157.00
122.50,17.50,120.00
122.50,18.50,73.00
122.50,19.50,2.00
122.50,20.50,6.00
122.50,21.50,2.00
122.50,22.50,3.00
122.50,24.50,26.00
122.50,25.50,20.00
122.50,26.50,14.00
122.50,27.50,5.00
122.50,28.50,99.00
122.50,29.50,1155.00
122.50,30.50,1063.00
122.50,31.50,49.00
122.50,32.50,10.00
122.50,33.50,2.00
122.50,35.50,3.00
122.50,36.50,211.00
122.50,37.50,3734.00
122.50,38.50,18.00
122.50,39.50,1117.00
122.50,40.50,1826.00
122.50,41.50,1717.00
122.50,42.50,141.00
122.50,43.50,411.00
122.50,44.50,13.00
122.50,45.50,166.00
122.50,46.50,174.00
122.50,47.50,260.00
122.50,48.50,50.00
122.50,49.50,3.00
122.50,50.50,15.00
122.50,52.50,88.00
122.50,53.50,83.00
122.50,54.50,74.00
122.50,55.50,14.00
122.50,56.50,2.00
122.50,59.50,3.00
122.50,60.50,11.00
122.50,61.50,7.00
122.50,62.50,30.00
122.50,63.50,57.00
122.50,64.50,25.00
122.50,65.50,31.00
122.50,67.50,3.00
122.50,69.50,4.00
122.50,72.50,4.00
123.50,-75.50,56.00
123.50,-74.50,8.00
123.50,-49.50,25.00
123.50,-39.50,2.00
123.50,-37.50,2.00
123.50,-35.50,5.00
123.50,-34.50,3.00
123.50,-33.50,19.00
123.50,-32.50,20.00
123.50,-31.50,50.00
123.50,-30.50,5.00
123.50,-29.50,18.00
123.50,-28.50,4.00
123.50,-26.50,9.00
123.50,-25.50,7.00
123.50,-24.50,9.00
123.50,-23.50,2.00
123.50,-22.50,6.00
123.50,-21.50,11.00
123.50,-20.50,9.00
123.50,-18.50,14.00
123.50,-17.50,105.00
123.50,-16.50,40.00
123.50,-15.50,23.00
123.50,-13.50,57.00
123.50,-12.50,2.00
123.50,-11.50,2.00
123.50,-10.50,749.00
123.50,-9.50,37.00
123.50,-8.50,136.00
123.50,-7.50,2.00
123.50,-5.50,48.00
123.50,-4.50,8.00
123.50,-3.50,4.00
123.50,-2.50,2.00
123.50,-1.50,74.00
123.50,-0.50,22.00
123.50,0.50,666.00
123.50,1.50,9.00
123.50,5.50,25.00
123.50,6.50,7.00
123.50,7.50,797.00
123.50,8.50,944.00
123.50,9.50,3318.00
123.50,10.50,8909.00
123.50,11.50,620.00
123.50,12.50,389.00
123.50,13.50,2493.00
123.50,14.50,28.00
123.50,15.50,2.00
123.50,22.50,3.00
123.50,24.50,187.00
123.50,25.50,28.00
123.50,26.50,14.00
123.50,27.50,25.00
123.50,28.50,10.00
123.50,29.50,7.00
123.50,30.50,3.00
123.50,34.50,2.00
123.50,35.50,3.00
123.50,36.50,2.00
123.50,39.50,96.00
